CountryCode,CountryName,IndicatorName,OriginalIndicatorName,Year,Value,Zone
FRA,France,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,16.2,Environment
CHN,China,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,15.2,Environment
CAN,Canada,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,23.8,Environment
BRA,Brazil,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,46.5,Environment
AUS,Australia,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,12.3,Environment
ARG,Argentina,Renewable_Energy_Pct,Renewable energy consumption (% of total final energy consumption),2021,9.2,Environment
USA,United States,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
GBR,United Kingdom,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
TUR,Turkiye,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
ZAF,South Africa,Electricity_Access_Pct,Access to electricity (% of population),2021,89.3,Infrastructure
SAU,Saudi Arabia,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
RUS,Russian Federation,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
MEX,Mexico,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
KOR,"Korea, Rep.",Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
JPN,Japan,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
ITA,Italy,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
IDN,Indonesia,Electricity_Access_Pct,Access to electricity (% of population),2021,99.2,Infrastructure
IND,India,Electricity_Access_Pct,Access to electricity (% of population),2021,99.6,Infrastructure
DEU,Germany,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
FRA,France,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
CHN,China,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
CAN,Canada,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
BRA,Brazil,Electricity_Access_Pct,Access to electricity (% of population),2021,99.5,Infrastructure
AUS,Australia,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
ARG,Argentina,Electricity_Access_Pct,Access to electricity (% of population),2021,100.0,Infrastructure
USA,United States,Internet_Users_Pct,Individuals using the Internet (% of population),2021,91.2684,Infrastructure
GBR,United Kingdom,Internet_Users_Pct,Individuals using the Internet (% of population),2021,96.1965,Infrastructure
TUR,Turkiye,Internet_Users_Pct,Individuals using the Internet (% of population),2021,81.4084,Infrastructure
ZAF,South Africa,Internet_Users_Pct,Individuals using the Internet (% of population),2021,74.9686,Infrastructure
SAU,Saudi Arabia,Internet_Users_Pct,Individuals using the Internet (% of population),2021,100.0,Infrastructure
RUS,Russian Federation,Internet_Users_Pct,Individuals using the Internet (% of population),2021,88.2138,Infrastructure
MEX,Mexico,Internet_Users_Pct,Individuals using the Internet (% of population),2021,75.6265,Infrastructure
KOR,"Korea, Rep.",Internet_Users_Pct,Individuals using the Internet (% of population),2021,97.5713,Infrastructure
JPN,Japan,Internet_Users_Pct,Individuals using the Internet (% of population),2021,82.9141,Infrastructure
ITA,Italy,Internet_Users_Pct,Individuals using the Internet (% of population),2021,74.8623,Infrastructure
IDN,Indonesia,Internet_Users_Pct,Individuals using the Internet (% of population),2021,62.1045,Infrastructure
IND,India,Internet_Users_Pct,Individuals using the Internet (% of population),2021,,Infrastructure
DEU,Germany,Internet_Users_Pct,Individuals using the Internet (% of population),2021,91.4306,Infrastructure
FRA,France,Internet_Users_Pct,Individuals using the Internet (% of population),2021,86.0955,Infrastructure
CHN,China,Internet_Users_Pct,Individuals using the Internet (% of population),2021,73.0532,Infrastructure
CAN,Canada,Internet_Users_Pct,Individuals using the Internet (% of population),2021,93.9371,Infrastructure
BRA,Brazil,Internet_Users_Pct,Individuals using the Internet (% of population),2021,80.6899,Infrastructure
AUS,Australia,Internet_Users_Pct,Individuals using the Internet (% of population),2021,96.9722,Infrastructure
ARG,Argentina,Internet_Users_Pct,Individuals using the Internet (% of population),2021,87.1507,Infrastructure
USA,United States,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,106.325,Infrastructure
GBR,United Kingdom,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,117.887,Infrastructure
TUR,Turkiye,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,99.5415,Infrastructure
ZAF,South Africa,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,163.128,Infrastructure
SAU,Saudi Arabia,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,145.004,Infrastructure
RUS,Russian Federation,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,169.073,Infrastructure
MEX,Mexico,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,99.0948,Infrastructure
KOR,"Korea, Rep.",Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,140.516,Infrastructure
JPN,Japan,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,159.516,Infrastructure
ITA,Italy,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,130.781,Infrastructure
IDN,Indonesia,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,132.199,Infrastructure
IND,India,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,81.604,Infrastructure
DEU,Germany,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,127.125,Infrastructure
FRA,France,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,113.953,Infrastructure
CHN,China,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,121.492,Infrastructure
CAN,Canada,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,87.4056,Infrastructure
BRA,Brazil,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,104.825,Infrastructure
AUS,Australia,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,105.119,Infrastructure
ARG,Argentina,Mobile_Subscriptions_Per100,Mobile cellular subscriptions (per 100 people),2021,130.353,Infrastructure
USA,United States,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,98.3054885864258,Education
GBR,United Kingdom,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,102.194450378418,Education
TUR,Turkiye,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,102.596397399902,Education
ZAF,South Africa,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,101.741377795018,Education
SAU,Saudi Arabia,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,100.895579929087,Education
RUS,Russian Federation,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,100.890349270112,Education
MEX,Mexico,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,103.358810424805,Education
KOR,"Korea, Rep.",Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,98.6079330444336,Education
JPN,Japan,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,102.218322753906,Education
ITA,Italy,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,101.089881896973,Education
IDN,Indonesia,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,100.309665446849,Education
IND,India,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,103.202010704334,Education
DEU,Germany,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,101.346549987793,Education
FRA,France,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,102.580406188965,Education
CHN,China,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,99.2294555866603,Education
CAN,Canada,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,95.229621887207,Education
BRA,Brazil,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,103.4716796875,Education
AUS,Australia,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,99.9291534423828,Education
ARG,Argentina,Primary_Enrollment_Pct,"School enrollment, primary (% gross)",2021,108.139617919922,Education
USA,United States,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,101.192489624023,Education
GBR,United Kingdom,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,113.681282043457,Education
TUR,Turkiye,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,114.147331237793,Education
ZAF,South Africa,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,106.443303990911,Education
SAU,Saudi Arabia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,104.280975297041,Education
RUS,Russian Federation,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,92.171155276901,Education
MEX,Mexico,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,98.3202514648438,Education
KOR,"Korea, Rep.",Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,98.0692291259766,Education
JPN,Japan,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,102.155380249023,Education
ITA,Italy,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,101.834869384766,Education
IDN,Indonesia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,97.8441479813619,Education
IND,India,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,80.8355715539317,Education
DEU,Germany,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,101.203536987305,Education
FRA,France,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,104.522842407227,Education
CHN,China,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,,Education
CAN,Canada,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,108.337341308594,Education
BRA,Brazil,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,106.651893615723,Education
AUS,Australia,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,135.526565551758,Education
ARG,Argentina,Secondary_Enrollment_Pct,"School enrollment, secondary (% gross)",2021,115.735778808594,Education
USA,United States,Population_Total,"Population, total",2021,332099760.0,Demographics
GBR,United Kingdom,Population_Total,"Population, total",2021,66984000.0,Demographics
TUR,Turkiye,Population_Total,"Population, total",2021,84147318.0,Demographics
ZAF,South Africa,Population_Total,"Population, total",2021,61502603.0,Demographics
SAU,Saudi Arabia,Population_Total,"Population, total",2021,30784383.0,Demographics
RUS,Russian Federation,Population_Total,"Population, total",2021,144746762.0,Demographics
MEX,Mexico,Population_Total,"Population, total",2021,127648148.0,Demographics
KOR,"Korea, Rep.",Population_Total,"Population, total",2021,51769539.0,Demographics
JPN,Japan,Population_Total,"Population, total",2021,125681593.0,Demographics
ITA,Italy,Population_Total,"Population, total",2021,59133173.0,Demographics
IDN,Indonesia,Population_Total,"Population, total",2021,276758053.0,Demographics
IND,India,Population_Total,"Population, total",2021,1414203896.0,Demographics
DEU,Germany,Population_Total,"Population, total",2021,83196078.0,Demographics
FRA,France,Population_Total,"Population, total",2021,67842811.0,Demographics
CHN,China,Population_Total,"Population, total",2021,1412360000.0,Demographics
CAN,Canada,Population_Total,"Population, total",2021,38239864.0,Demographics
BRA,Brazil,Population_Total,"Population, total",2021,209550294.0,Demographics
AUS,Australia,Population_Total,"Population, total",2021,25685412.0,Demographics
ARG,Argentina,Population_Total,"Population, total",2021,45312281.0,Demographics
USA,United States,Urban_Population_Pct,Urban population (% of total population),2021,80.0074765140272,Demographics
GBR,United Kingdom,Urban_Population_Pct,Urban population (% of total population),2021,82.9886431523641,Demographics
TUR,Turkiye,Urban_Population_Pct,Urban population (% of total population),2021,89.1762048153239,Demographics
ZAF,South Africa,Urban_Population_Pct,Urban population (% of total population),2021,63.4503925883909,Demographics
SAU,Saudi Arabia,Urban_Population_Pct,Urban population (% of total population),2021,83.9716349986538,Demographics
RUS,Russian Federation,Urban_Population_Pct,Urban population (% of total population),2021,74.7516840220252,Demographics
MEX,Mexico,Urban_Population_Pct,Urban population (% of total population),2021,78.9324007418057,Demographics
KOR,"Korea, Rep.",Urban_Population_Pct,Urban population (% of total population),2021,81.1616526507785,Demographics
JPN,Japan,Urban_Population_Pct,Urban population (% of total population),2021,91.8741049279527,Demographics
ITA,Italy,Urban_Population_Pct,Urban population (% of total population),2021,69.4812507629394,Demographics
IDN,Indonesia,Urban_Population_Pct,Urban population (% of total population),2021,56.8761702464027,Demographics
IND,India,Urban_Population_Pct,Urban population (% of total population),2021,34.4425517181304,Demographics
DEU,Germany,Urban_Population_Pct,Urban population (% of total population),2021,81.6325870653934,Demographics
FRA,France,Urban_Population_Pct,Urban population (% of total population),2021,78.7364603392338,Demographics
CHN,China,Urban_Population_Pct,Urban population (% of total population),2021,64.721076965332,Demographics
CAN,Canada,Urban_Population_Pct,Urban population (% of total population),2021,82.1779279079275,Demographics
BRA,Brazil,Urban_Population_Pct,Urban population (% of total population),2021,87.1360781715439,Demographics
AUS,Australia,Urban_Population_Pct,Urban population (% of total population),2021,87.2353407632761,Demographics
ARG,Argentina,Urban_Population_Pct,Urban population (% of total population),2021,92.0292776175651,Demographics
USA,United States,Life_Expectancy,"Life expectancy at birth, total (years)",2022,77.4341463414634,Health
GBR,United Kingdom,Life_Expectancy,"Life expectancy at birth, total (years)",2022,81.0112195121951,Health
TUR,Turkiye,Life_Expectancy,"Life expectancy at birth, total (years)",2022,77.591,Health
ZAF,South Africa,Life_Expectancy,"Life expectancy at birth, total (years)",2022,65.454,Health
SAU,Saudi Arabia,Life_Expectancy,"Life expectancy at birth, total (years)",2022,77.31,Health
RUS,Russian Federation,Life_Expectancy,"Life expectancy at birth, total (years)",2022,72.5456097560976,Health
MEX,Mexico,Life_Expectancy,"Life expectancy at birth, total (years)",2022,73.973,Health
KOR,"Korea, Rep.",Life_Expectancy,"Life expectancy at birth, total (years)",2022,82.6804878048781,Health
JPN,Japan,Life_Expectancy,"Life expectancy at birth, total (years)",2022,83.9963414634146,Health
ITA,Italy,Life_Expectancy,"Life expectancy at birth, total (years)",2022,82.7,Health
IDN,Indonesia,Life_Expectancy,"Life expectancy at birth, total (years)",2022,70.925,Health
IND,India,Life_Expectancy,"Life expectancy at birth, total (years)",2022,71.698,Health
DEU,Germany,Life_Expectancy,"Life expectancy at birth, total (years)",2022,80.6080487804878,Health
FRA,France,Life_Expectancy,"Life expectancy at birth, total (years)",2022,82.1292682926829,Health
